name,created_at,screen_name,text,category,party,region,display_text_width,is_retweet,favorite_count,retweet_count,location,followers_count,friends_count,listed_count,statuses_count
Richard Shelby,2022-01-12T00:16:34Z,SenShelby,"@AGSteveMarshall Since his service in the AL Senate in 1970 &amp; continuing over 4 terms in the U.S. House &amp; now 6 terms in the U.S. Senate, Richard Shelby has been instrumental in giving AL a seat at the table &amp; has been vital in our state’s successes. Thank you, @SenShelby! #alpolitics (7/24) https://t.co/0uK6JPEIr2",,republican,southeast,147,TRUE,0,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2022-01-06T20:11:58Z,SenShelby,"While January 6, 2021, was a dark day for our country, law and order was established and we continue to stand strong. I am confident that justice will be served to those who broke the law.",,republican,southeast,188,FALSE,20,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2022-01-06T20:11:58Z,SenShelby,"One year after the attack on the US Capitol, I remain grateful for @CapitolPolice &amp; other brave law enforcement officers &amp; National Guardsmen who protected us &amp; defended our democracy. In all my years, I never thought that would happen in America. I hope it never happens again.",,republican,southeast,290,FALSE,59,6,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-31T18:28:36Z,SenShelby,"This afternoon @AlabamaFTBL will take on @GoBearcatsFB in the #CottonBowl! Ahead of today's big game, @senrobportman and I decided to place a friendly wager. Alabama's Priester's Pecans and Graeter's ice cream are on the line. Looking forward to enjoying some ice cream. #RollTide https://t.co/68B70dATg4",,republican,southeast,280,FALSE,79,10,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-29T03:56:13Z,SenShelby,"My wife, Annette, and I were saddened to learn of the death of Senator Reid this afternoon. Harry and I were long-term friends. Even though we had different political philosophies, we served respectfully alongside one another. My full statement: https://t.co/aSNHbhG2JA",,republican,southeast,269,FALSE,69,17,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-25T16:47:08Z,SenShelby,Wishing you all a very merry Christmas today. I hope everyone is enjoying this time surrounded by good friends and family. Have a wonderful holiday season. https://t.co/1NpNj6dx4q,,republican,southeast,155,FALSE,59,5,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-20T18:08:02Z,SenShelby,I want to thank former longtime @BankingGOP counsel &amp; @SECGov Commissioner Elad Roisman for his yrs of service. Elad has served an important role in supporting &amp; enhancing our nation’s financial system. I urge @POTUS to swiftly nominate a likeminded conservative to fill his seat.,,republican,southeast,288,FALSE,21,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-19T18:19:27Z,SenShelby,"Sad to learn of the passing of my friend &amp; former colleague from Georgia, Sen. Johnny Isakson. Johnny’s integrity, support for our veterans, &amp; determination to find solutions will forever be part of his legacy. Annette &amp; I send our condolences to his wife, Dianne, &amp; their family.",,republican,southeast,296,FALSE,37,6,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-17T17:41:50Z,SenShelby,NEW: @BankingGOP senators are calling on @POTUS to rebuke @CFPB Director @chopracfpb and Director Gruenberg for their illegitimate attempt to violate the FDIC’s 88-year tradition of working independent from partisan political influence. https://t.co/ucIYwkbuHV,,republican,southeast,140,TRUE,0,25,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-15T17:30:59Z,SenShelby,"After months of delay by Senate Democrats, I am pleased we have finally passed a defense authorization bill. But the promises in this bill are meaningless without enactment of a defense appropriations bill for FY22. My full statement: https://t.co/vgQUoExumx",,republican,southeast,258,FALSE,7,2,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-14T19:45:12Z,SenShelby,"Happy 202nd birthday, #Alabama! #OTD in 1819, Alabama joined the union &amp; became a state. Alabama has since been home to prospering businesses, prestigious schools, nationally-renowned health centers, &amp; an affordable housing market. I'm privileged to represent this great state.",,republican,southeast,285,FALSE,28,6,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-13T18:04:15Z,SenShelby,"Whether it's protecting Americans here at home or overseas, the @NationalGuard has worked diligently to keep us safe for 385 years. Happy birthday to the nation's longest-standing military organization and the fighting force that is our National Guard. #Guard385 https://t.co/zI2zjDUPwr",,republican,southeast,262,FALSE,17,5,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-10T20:06:07Z,SenShelby,I urge Republicans and Democrats to denounce this blatant attack on the independence and integrity of the @FDICgov. https://t.co/twBAKwQGSb,,republican,southeast,115,FALSE,2,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-10T20:05:33Z,SenShelby,"For 88 years, the @FDICgov has served a vital role in protecting our financial system. @ChopraCFPB’s unprecedented actions to circumvent Chairman McWilliams aim to politicize a historically bipartisan FDIC board and threaten the productive operation &amp; impartiality of the agency.",,republican,southeast,283,FALSE,5,6,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-09T14:03:23Z,SenShelby,"I agree with @SecDef, which is why I hope Dems in the House &amp; Senate will reinstate the Shelby-Leahy process that resulted in the Pentagon getting its only on-time budget in the last decade. Time is wasting &amp; our brave men &amp; women in uniform shouldn’t be pawns in a partisan game. https://t.co/I2Atbe8M5G",,republican,southeast,292,FALSE,15,4,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-09T01:27:06Z,SenShelby,"As I’ve said before, President Biden’s vaccine mandate violates our constitutional liberties and is federal overreach at its finest. Today I was proud to vote for @SenatorBraun's CRA to overturn that mandate. https://t.co/vlUGyiNZk2",,republican,southeast,232,FALSE,76,18,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-08T16:14:40Z,SenShelby,".@TheJusticeDept @OJPNIJ has awarded the @UofAlabama, in partnership with ADFS and @AlabamaDAA, $4 million for the development of a National Center on Forensics, one of the first of its kind in the United States. This is outstanding news. More info: https://t.co/GrO9OQ4mbK",,republican,southeast,273,FALSE,17,6,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-07T22:45:44Z,SenShelby,"I advocated early on that Saule Omarova withdraw her nomination, and I am very relieved to learn that she has done so. Her views are far too radical for someone nominated to serve as our nation’s top banking regulator.",,republican,southeast,218,FALSE,22,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-07T22:43:46Z,SenShelby,"7:48am.

December 7th, 1941.

80 years ago.

America didn't panic.

America didn't hide.

America fought back. 

#PearlHarbor80🇺🇸 https://t.co/7jhsjnk15v",,republican,southeast,140,TRUE,0,142,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-07T22:32:47Z,SenShelby,"Today marks 80 years since our nation suffered a devastating attack on #PearlHarbor. More than 2,400 Americans made the ultimate sacrifice that fateful day in 1941. Let us never forget their courage, and may we forever honor the Greatest Generation. https://t.co/O1dd8YVidd",,republican,southeast,249,FALSE,57,11,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-07T22:01:00Z,SenShelby,"Congratulations to @ulalaunch on their most recent success, the 90th launch of the Atlas V Rocket! To date, ULA has launched 147 times, and they boast an impressive 100% mission success rate. This is excellent news and enhances our nation's warfighting capabilities. https://t.co/IFY826yZYB",,republican,southeast,266,FALSE,28,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-07T21:31:56Z,SenShelby,"Today @SenTuberville and I, along with many of our House colleagues from Alabama, introduced a resolution to honor the 100th anniversary of @AlfaFarmers – a group who has led the charge as a clear and united voice for our state’s agriculture industry. https://t.co/4q6LtY810U",,republican,southeast,275,FALSE,23,6,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-05T18:26:47Z,SenShelby,"I am very saddened to learn of the passing of Bob Dole, who left an indelible impact on our nation. He was a close friend and mentor to me in the Senate. My full statement: https://t.co/Ip89Wb7pEH",,republican,southeast,196,FALSE,39,8,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-12-02T18:42:34Z,SenShelby,"Despite the crisis at our southern border, President Biden wants to provide illegal immigrants cash settlements at the cost of American taxpayers. I am proud to cosponsor legislation that would prevent the Administration from making such an egregious mistake. https://t.co/vM4cM0ZwMr",,republican,southeast,259,FALSE,27,10,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-29T19:35:15Z,SenShelby,"Congratulations to @UofAlabama’s Nicholas Hayes, who was recently recognized as a Rhodes Scholar – one of only 32 this year. This is a prestigious honor. I’m proud to see an Alabama student has risen to the occasion and am confident Mr. Hayes will excel at @UniofOxford in 2022. https://t.co/5CrfLYDaXx",,republican,southeast,278,FALSE,17,2,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-25T16:06:25Z,SenShelby,"Happy #Thanksgiving! Today and every day I am thankful for our servicemen and women who work tirelessly to keep us safe. Our troops are the reason we, as a nation, can enjoy our freedoms and spend time with friends and family. https://t.co/1e8pH4ejKX",,republican,southeast,226,FALSE,20,5,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-23T18:44:12Z,SenShelby,This $32M @USDA investment is excellent news for local meat &amp; poultry processors. Proud to see that $1.14M of this is heading to facilities in Alabama. These grants will help smaller businesses compete in the marketplace and expand important food supply chain operations. https://t.co/SwfUnyYIHZ,,republican,southeast,275,FALSE,5,1,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-18T17:35:53Z,SenShelby,"As the longest serving member and former chairman of the Senate Banking Committee, I understand the importance of the role the Comptroller of the Currency serves in regulating and supervising national banks. Dr. Omarova is not qualified for this position.",,republican,southeast,255,FALSE,15,9,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-18T17:35:53Z,SenShelby,"After reviewing Dr. Omarova’s record and hearing her testimony today, I have grave concerns about her views and ability to lead the OCC in an impartial manner. I will not support her nomination. @BankingGOP",,republican,southeast,206,FALSE,52,11,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-17T23:25:59Z,SenShelby,This is excellent news for UAB and patient care in #Alabama. I look forward to seeing the positive impacts this cutting-edge facility will have on the day to day lives of Alabamians and the local economy. https://t.co/5sqYio1PwY,,republican,southeast,204,FALSE,17,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-16T23:21:01Z,SenShelby,"The crisis at our southern border continues. Meanwhile, Democrats want to pay $450,000 to illegal immigrants who were subjected to the zero-tolerance policy. By contrast, when a soldier is killed on active duty, their family receives $100,000. This is an insult to all Americans.",,republican,southeast,279,FALSE,96,35,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-16T22:58:46Z,SenShelby,"Today I met with @federalreserve Chair Jay Powell. We discussed his potential renomination, monetary policy, supply chain issues, and inflation, which I believe is his biggest challenge. I’m deeply concerned that inflation is already with us and that the Fed has missed the boat.",,republican,southeast,279,FALSE,22,8,"Tuscaloosa, Alabama",96621,543,2364,3161
Richard Shelby,2021-11-16T18:56:36Z,SenShelby,"I am very pleased that @USDOT has awarded Alabama two RAISE grants, which total $18.5 million, for local infrastructure improvements. These are worthy projects that support increased safety and economic growth opportunity for communities in our state. https://t.co/8yjS1s0C1C",,republican,southeast,275,FALSE,14,3,"Tuscaloosa, Alabama",96621,543,2364,3161
Tommy Tuberville,2022-04-28T13:37:11Z,TTuberville,"I’m shocked the green new socialists economic policies aren’t working. SHOCKED. 

The Dem response to this: raise taxes and increase government spending. https://t.co/AEyVE4J3O9",critical,republican,southeast,153,FALSE,32,6,"Alabama, USA",73761,711,850,3049
Tommy Tuberville,2022-04-28T11:46:08Z,TTuberville,@Jstnorv10 @POTUS https://t.co/3ZsS48cFKM,neutral,republican,southeast,23,FALSE,1,0,"Alabama, USA",73761,711,850,3049
Tommy Tuberville,2022-04-28T11:40:17Z,TTuberville,"15.5 million illegals now reside in the United States at a yearly cost of $143 BILLION to the American taxpayer. And @POTUS keeps whistling past the graveyard.

- Build the Wall
- Pass the Empowering Law Enforcement Act 
- Require DHS to issue a NTA to any illegal entering the US",critical,republican,southeast,280,FALSE,80,10,"Alabama, USA",73761,711,850,3049
